Order ID,Order month,Order Date,Order year,Ship Date,Ship Mode,Customer ID,Product ID,Postal Code,Sales ID,Region,Customer Name,Segment,State,City,Category,Sub-Category,Gross Sales,Gross Profit,Return Sales Value,Actual Sales,Net Profit,Total Cost
CA-2014-115259,August,8/25/2014,2014,8/27/2014,Second Class,RC-19960,OFF-EN-10002504,43229,117-59CA,East,Ryan Crowe,Consumer,Ohio,Columbus,Office Supplies,Envelopes,13046.4,4403.16,0,13046.4,4403.16,8643.24
CA-2015-110457,March,3/2/2015,2015,3/6/2015,Standard Class,DK-13090,FUR-TA-10001768,98103,118-57CA,West,Dave Kipp,Consumer,Washington,Seattle,Furniture,Tables,78753,16538.13,0,78753,16538.13,62214.87
US-2015-136476,April,4/5/2015,2015,4/10/2015,Standard Class,GG-14650,OFF-BI-10003650,37620,119-76US,South,Greg Guthrie,Corporate,Tennessee,Bristol,Office Supplies,Binders,15779.4,-11571.56,0,15779.4,-11571.56,27350.96
CA-2016-103730,June,6/12/2016,2016,6/15/2016,First Class,SC-20725,FUR-FU-10002157,19805,120-30CA,East,Steven Cartwright,Consumer,Delaware,Wilmington,Furniture,Furnishings,4704,1834.56,0,4704,1834.56,2869.44
CA-2016-103730,June,6/12/2016,2016,6/15/2016,First Class,SC-20725,OFF-BI-10003910,19805,121-30CA,East,Steven Cartwright,Consumer,Delaware,Wilmington,Office Supplies,Binders,3084,1387.8,0,3084,1387.8,1696.2
CA-2016-103730,June,6/12/2016,2016,6/15/2016,First Class,SC-20725,OFF-ST-10000777,19805,122-30CA,East,Steven Cartwright,Consumer,Delaware,Wilmington,Office Supplies,Storage,22656,6343.68,0,22656,6343.68,16312.32
CA-2016-103730,June,6/12/2016,2016,6/15/2016,First Class,SC-20725,OFF-EN-10002500,19805,123-30CA,East,Steven Cartwright,Consumer,Delaware,Wilmington,Office Supplies,Envelopes,11502,5175.9,0,11502,5175.9,6326.1
CA-2016-103730,June,6/12/2016,2016,6/15/2016,First Class,SC-20725,TEC-PH-10003875,19805,124-30CA,East,Steven Cartwright,Consumer,Delaware,Wilmington,Technology,Phones,6804,1973.16,0,6804,1973.16,4830.84
US-2014-152030,December,12/26/2014,2014,12/28/2014,Second Class,AD-10180,FUR-CH-10004063,77041,125-30US,Central,Alan Dominguez,Home Office,Texas,Houston,Furniture,Chairs,60055.8,-857.94,0,60055.8,-857.94,60913.74
US-2014-134614,September,9/20/2014,2014,9/25/2014,Standard Class,PF-19165,FUR-TA-10004534,61701,126-14US,Central,Philip Fox,Consumer,Illinois,Bloomington,Furniture,Tables,61770,-40768.2,0,61770,-40768.2,102538.2
US-2017-107272,November,11/5/2017,2017,11/12/2017,Standard Class,TS-21610,OFF-BI-10003274,85023,127-72US,West,Troy Staebel,Consumer,Arizona,Phoenix,Office Supplies,Binders,238.8,-183.08,0,238.8,-183.08,421.88
US-2017-107272,November,11/5/2017,2017,11/12/2017,Standard Class,TS-21610,OFF-ST-10002974,85023,128-72US,West,Troy Staebel,Consumer,Arizona,Phoenix,Office Supplies,Storage,24399.2,3049.9,0,24399.2,3049.9,21349.3
US-2016-125969,November,11/6/2016,2016,11/10/2016,Second Class,LS-16975,FUR-CH-10001146,90004,129-69US,West,Lindsay Shagiari,Home Office,California,Los Angeles,Furniture,Chairs,8142.4,-916.02,0,8142.4,-916.02,9058.42
US-2016-125969,November,11/6/2016,2016,11/10/2016,Second Class,LS-16975,FUR-FU-10003773,90004,130-69US,West,Lindsay Shagiari,Home Office,California,Los Angeles,Furniture,Furnishings,23856,2624.16,0,23856,2624.16,21231.84
US-2017-164147,February,2/2/2017,2017,2/5/2017,First Class,DW-13585,TEC-PH-10002293,43229,131-47US,East,Dorothy Wardle,Corporate,Ohio,Columbus,Technology,Phones,5997,-1199.4,0,5997,-1199.4,7196.4
US-2017-164147,February,2/2/2017,2017,2/5/2017,First Class,DW-13585,OFF-PA-10002377,43229,132-47US,East,Dorothy Wardle,Corporate,Ohio,Columbus,Office Supplies,Paper,7830.4,2936.4,0,7830.4,2936.4,4894
US-2017-164147,February,2/2/2017,2017,2/5/2017,First Class,DW-13585,OFF-FA-10002780,43229,133-47US,East,Dorothy Wardle,Corporate,Ohio,Columbus,Office Supplies,Fasteners,2145.6,697.32,0,2145.6,697.32,1448.28
CA-2016-145583,October,10/13/2016,2016,10/19/2016,Standard Class,LC-16885,OFF-PA-10001804,95661,134-83CA,West,Lena Creighton,Consumer,California,Roseville,Office Supplies,Paper,2004,961.92,2004,0,0,0
CA-2016-145583,October,10/13/2016,2016,10/19/2016,Standard Class,LC-16885,OFF-PA-10001736,95661,135-83CA,West,Lena Creighton,Consumer,California,Roseville,Office Supplies,Paper,3544,1665.68,3544,0,0,0
CA-2016-145583,October,10/13/2016,2016,10/19/2016,Standard Class,LC-16885,OFF-AR-10001149,95661,136-83CA,West,Lena Creighton,Consumer,California,Roseville,Office Supplies,Art,1152,345.6,1152,0,0,0
CA-2016-145583,October,10/13/2016,2016,10/19/2016,Standard Class,LC-16885,OFF-FA-10002988,95661,137-83CA,West,Lena Creighton,Consumer,California,Roseville,Office Supplies,Fasteners,402,196.98,402,0,0,0
CA-2016-145583,October,10/13/2016,2016,10/19/2016,Standard Class,LC-16885,OFF-BI-10004781,95661,138-83CA,West,Lena Creighton,Consumer,California,Roseville,Office Supplies,Binders,7617.6,2666.16,7617.6,0,0,0
CA-2016-145583,October,10/13/2016,2016,10/19/2016,Standard Class,LC-16885,OFF-SU-10001218,95661,139-83CA,West,Lena Creighton,Consumer,California,Roseville,Office Supplies,Supplies,6588,1844.64,6588,0,0,0
CA-2016-145583,October,10/13/2016,2016,10/19/2016,Standard Class,LC-16885,FUR-FU-10001706,95661,140-83CA,West,Lena Creighton,Consumer,California,Roseville,Furniture,Furnishings,4312,2069.76,4312,0,0,0
CA-2016-110366,September,9/5/2016,2016,9/7/2016,Second Class,JD-15895,FUR-FU-10004848,19140,141-66CA,East,Jonathan Doherty,Corporate,Pennsylvania,Philadelphia,Furniture,Furnishings,8280,1035,0,8280,1035,7245
CA-2017-106180,September,9/18/2017,2017,9/23/2017,Standard Class,SH-19975,OFF-AR-10000940,94122,142-80CA,West,Sally Hughsby,Corporate,California,San Francisco,Office Supplies,Art,882,238.14,0,882,238.14,643.86
CA-2017-106180,September,9/18/2017,2017,9/23/2017,Standard Class,SH-19975,OFF-EN-10004030,94122,143-80CA,West,Sally Hughsby,Corporate,California,San Francisco,Office Supplies,Envelopes,1086,510.42,0,1086,510.42,575.58
CA-2017-106180,September,9/18/2017,2017,9/23/2017,Standard Class,SH-19975,OFF-PA-10004327,94122,144-80CA,West,Sally Hughsby,Corporate,California,San Francisco,Office Supplies,Paper,14370,6897.6,0,14370,6897.6,7472.4
CA-2017-155376,December,12/22/2017,2017,12/27/2017,Standard Class,SG-20080,OFF-AP-10001058,64055,145-76CA,Central,Sandra Glassco,Consumer,Missouri,Independence,Office Supplies,Appliances,83943,21825.18,0,83943,21825.18,62117.82
CA-2015-110744,September,9/7/2015,2015,9/12/2015,Standard Class,HA-14920,OFF-ST-10003656,91104,146-44CA,West,Helen Andreada,Consumer,California,Pasadena,Office Supplies,Storage,67193,2015.79,0,67193,2015.79,65177.21
CA-2014-110072,October,10/22/2014,2014,10/28/2014,Standard Class,MG-17680,FUR-FU-10000521,43055,147-72CA,East,Maureen Gastineau,Home Office,Ohio,Newark,Furniture,Furnishings,9388.8,1290.96,0,9388.8,1290.96,8097.84
CA-2016-114489,December,12/5/2016,2016,12/9/2016,Standard Class,JE-16165,TEC-PH-10000215,53132,148-89CA,Central,Justin Ellison,Corporate,Wisconsin,Franklin,Technology,Phones,38445,10380.15,0,38445,10380.15,28064.85
CA-2016-114489,December,12/5/2016,2016,12/9/2016,Standard Class,JE-16165,TEC-PH-10001448,53132,149-89CA,Central,Justin Ellison,Corporate,Wisconsin,Franklin,Technology,Phones,14997,599.88,0,14997,599.88,14397.12
CA-2016-114489,December,12/5/2016,2016,12/9/2016,Standard Class,JE-16165,FUR-CH-10000454,53132,150-89CA,Central,Justin Ellison,Corporate,Wisconsin,Franklin,Furniture,Chairs,195184,58555.2,0,195184,58555.2,136628.8
CA-2016-114489,December,12/5/2016,2016,12/9/2016,Standard Class,JE-16165,OFF-BI-10002735,53132,151-89CA,Central,Justin Ellison,Corporate,Wisconsin,Franklin,Office Supplies,Binders,17155,8062.85,0,17155,8062.85,9092.15
CA-2016-158834,March,3/13/2016,2016,3/16/2016,First Class,TW-21025,OFF-AP-10000326,85254,152-34CA,West,Tamara Willingham,Home Office,Arizona,Scottsdale,Office Supplies,Appliances,15792,1776.6,0,15792,1776.6,14015.4
CA-2016-158834,March,3/13/2016,2016,3/16/2016,First Class,TW-21025,TEC-PH-10001254,85254,153-34CA,West,Tamara Willingham,Home Office,Arizona,Scottsdale,Technology,Phones,20318.4,1523.88,0,20318.4,1523.88,18794.52
CA-2015-124919,May,5/31/2015,2015,6/2/2015,First Class,SP-20650,OFF-PA-10001950,95123,154-19CA,West,Stephanie Phelps,Corporate,California,San Jose,Office Supplies,Paper,5838,2627.1,0,5838,2627.1,3210.9
CA-2015-124919,May,5/31/2015,2015,6/2/2015,First Class,SP-20650,OFF-PA-10002254,95123,155-19CA,West,Stephanie Phelps,Corporate,California,San Jose,Office Supplies,Paper,10552,4853.92,0,10552,4853.92,5698.08
CA-2015-124919,May,5/31/2015,2015,6/2/2015,First Class,SP-20650,OFF-ST-10001590,95123,156-19CA,West,Stephanie Phelps,Corporate,California,San Jose,Office Supplies,Storage,8088,2102.88,0,8088,2102.88,5985.12
CA-2015-118948,May,5/28/2015,2015,6/3/2015,Standard Class,NK-18490,OFF-AR-10001547,98105,157-48CA,West,Neil Knudson,Home Office,Washington,Seattle,Office Supplies,Art,663,179.01,0,663,179.01,483.99
CA-2014-104269,March,3/1/2014,2014,3/6/2014,Second Class,DB-13060,FUR-CH-10004063,98115,158-69CA,West,Dave Brooks,Consumer,Washington,Seattle,Furniture,Chairs,45756.8,5147.64,0,45756.8,5147.64,40609.16
CA-2016-114104,November,11/20/2016,2016,11/24/2016,Standard Class,NP-18670,OFF-LA-10002475,73034,159-04CA,Central,Nora Paige,Consumer,Oklahoma,Edmond,Office Supplies,Labels,1462,687.14,0,1462,687.14,774.86
CA-2016-114104,November,11/20/2016,2016,11/24/2016,Standard Class,NP-18670,TEC-PH-10004536,73034,160-04CA,Central,Nora Paige,Consumer,Oklahoma,Edmond,Technology,Phones,94493,23623.25,0,94493,23623.25,70869.75
CA-2016-162733,May,5/11/2016,2016,5/12/2016,First Class,TT-21070,OFF-PA-10002751,90045,161-33CA,West,Ted Trevino,Consumer,California,Los Angeles,Office Supplies,Paper,598,269.1,0,598,269.1,328.9
CA-2015-119697,December,12/28/2015,2015,12/31/2015,Second Class,EM-13960,TEC-AC-10003657,19134,162-97CA,East,Eric Murdock,Consumer,Pennsylvania,Philadelphia,Technology,Accessories,5438.4,135.96,0,5438.4,135.96,5302.44
CA-2016-154508,November,11/16/2016,2016,11/20/2016,Standard Class,RD-19900,OFF-EN-10001990,88220,163-08CA,West,Ruben Dartt,Consumer,New Mexico,Carlsbad,Office Supplies,Envelopes,2840,1334.8,0,2840,1334.8,1505.2
CA-2016-113817,November,11/7/2016,2016,11/11/2016,Standard Class,MJ-17740,OFF-BI-10004002,98115,164-17CA,West,Max Jones,Consumer,Washington,Seattle,Office Supplies,Binders,2768,968.8,0,2768,968.8,1799.2
CA-2014-139892,September,9/8/2014,2014,9/12/2014,Standard Class,BM-11140,OFF-AR-10004441,78207,165-92CA,Central,Becky Martin,Consumer,Texas,San Antonio,Office Supplies,Art,993.6,273.24,0,993.6,273.24,720.36
CA-2014-139892,September,9/8/2014,2014,9/12/2014,Standard Class,BM-11140,TEC-MA-10000822,78207,166-92CA,Central,Becky Martin,Consumer,Texas,San Antonio,Technology,Machines,815995.2,-135999.2,0,815995.2,-135999.2,951994.4
CA-2014-139892,September,9/8/2014,2014,9/12/2014,Standard Class,BM-11140,OFF-ST-10000991,78207,167-92CA,Central,Becky Martin,Consumer,Texas,San Antonio,Office Supplies,Storage,27592.8,-5863.47,0,27592.8,-5863.47,33456.27
CA-2014-139892,September,9/8/2014,2014,9/12/2014,Standard Class,BM-11140,FUR-CH-10004287,78207,168-92CA,Central,Becky Martin,Consumer,Texas,San Antonio,Furniture,Chairs,174006,-2485.8,0,174006,-2485.8,176491.8
CA-2014-139892,September,9/8/2014,2014,9/12/2014,Standard Class,BM-11140,OFF-AR-10002656,78207,169-92CA,Central,Becky Martin,Consumer,Texas,San Antonio,Office Supplies,Art,3206.4,681.36,0,3206.4,681.36,2525.04
CA-2014-139892,September,9/8/2014,2014,9/12/2014,Standard Class,BM-11140,OFF-AP-10002518,78207,170-92CA,Central,Becky Martin,Consumer,Texas,San Antonio,Office Supplies,Appliances,17798,-45384.9,0,17798,-45384.9,63182.9
CA-2014-139892,September,9/8/2014,2014,9/12/2014,Standard Class,BM-11140,TEC-PH-10003931,78207,171-92CA,Central,Becky Martin,Consumer,Texas,San Antonio,Technology,Phones,14397.6,899.85,0,14397.6,899.85,13497.75
CA-2014-118962,August,8/5/2014,2014,8/9/2014,Standard Class,CS-12130,OFF-PA-10000659,90004,172-62CA,West,Chad Sievert,Consumer,California,Los Angeles,Office Supplies,Paper,2094,984.18,0,2094,984.18,1109.82
CA-2014-118962,August,8/5/2014,2014,8/9/2014,Standard Class,CS-12130,OFF-PA-10001144,90004,173-62CA,West,Chad Sievert,Consumer,California,Los Angeles,Office Supplies,Paper,11096,5326.08,0,11096,5326.08,5769.92
CA-2014-118962,August,8/5/2014,2014,8/9/2014,Standard Class,CS-12130,FUR-CH-10003817,90004,174-62CA,West,Chad Sievert,Consumer,California,Los Angeles,Furniture,Chairs,34014.4,2125.9,0,34014.4,2125.9,31888.5
US-2014-100853,September,9/14/2014,2014,9/19/2014,Standard Class,JB-15400,OFF-AP-10000891,60623,175-53US,Central,Jennifer Braxton,Corporate,Illinois,Chicago,Office Supplies,Appliances,5244.8,-13112,0,5244.8,-13112,18356.8
US-2014-100853,September,9/14/2014,2014,9/19/2014,Standard Class,JB-15400,OFF-LA-10003148,60623,176-53US,Central,Jennifer Braxton,Corporate,Illinois,Chicago,Office Supplies,Labels,2016,655.2,0,2016,655.2,1360.8
US-2017-152366,April,4/21/2017,2017,4/25/2017,Second Class,SJ-20500,OFF-AP-10002684,77036,177-66US,Central,Shirley Jackson,Consumer,Texas,Houston,Office Supplies,Appliances,9726.4,-24316,0,9726.4,-24316,34042.4
US-2015-101511,November,11/21/2015,2015,11/23/2015,Second Class,JE-15745,FUR-CH-10004698,43055,178-11US,East,Joel Eaton,Consumer,Ohio,Newark,Furniture,Chairs,39680.2,-1133.72,0,39680.2,-1133.72,40813.92
US-2015-101511,November,11/21/2015,2015,11/23/2015,Second Class,JE-15745,OFF-SU-10002189,43055,179-11US,East,Joel Eaton,Consumer,Ohio,Newark,Office Supplies,Supplies,1588,-377.15,0,1588,-377.15,1965.15
CA-2015-137225,December,12/15/2015,2015,12/19/2015,Standard Class,JK-15640,OFF-AR-10001940,10009,180-25CA,East,Jim Kriz,Home Office,New York,New York City,Office Supplies,Art,328,141.04,0,328,141.04,186.96
CA-2014-166191,December,12/5/2014,2014,12/9/2014,Second Class,DK-13150,OFF-ST-10003455,62521,181-91CA,Central,David Kendrick,Corporate,Illinois,Decatur,Office Supplies,Storage,2481.6,186.12,0,2481.6,186.12,2295.48
CA-2014-166191,December,12/5/2014,2014,12/9/2014,Second Class,DK-13150,TEC-AC-10004659,62521,182-91CA,Central,David Kendrick,Corporate,Illinois,Decatur,Technology,Accessories,40874.4,7663.95,0,40874.4,7663.95,33210.45
CA-2014-158274,November,11/19/2014,2014,11/24/2014,Second Class,RM-19675,TEC-PH-10003273,71203,183-74CA,South,Robert Marley,Home Office,Louisiana,Monroe,Technology,Phones,50396,13102.96,0,50396,13102.96,37293.04
CA-2014-158274,November,11/19/2014,2014,11/24/2014,Second Class,RM-19675,TEC-PH-10004896,71203,184-74CA,South,Robert Marley,Home Office,Louisiana,Monroe,Technology,Phones,14995,4198.6,0,14995,4198.6,10796.4
CA-2014-158274,November,11/19/2014,2014,11/24/2014,Second Class,RM-19675,TEC-AC-10002345,71203,185-74CA,South,Robert Marley,Home Office,Louisiana,Monroe,Technology,Accessories,2900,725,0,2900,725,2175
CA-2016-105018,November,11/28/2016,2016,12/2/2016,Standard Class,SK-19990,OFF-BI-10001890,6824,186-18CA,East,Sally Knutson,Consumer,Connecticut,Fairfield,Office Supplies,Binders,716,343.68,0,716,343.68,372.32
CA-2014-123260,August,8/26/2014,2014,8/30/2014,Standard Class,FM-14290,TEC-AC-10002323,90032,187-60CA,West,Frank Merwin,Home Office,California,Los Angeles,Technology,Accessories,17680,2298.4,0,17680,2298.4,15381.6
CA-2016-157000,July,7/16/2016,2016,7/22/2016,Standard Class,AM-10360,OFF-ST-10001328,75051,188-00CA,Central,Alice McCarthy,Corporate,Texas,Grand Prairie,Office Supplies,Storage,3722.4,372.24,0,3722.4,372.24,3350.16
CA-2016-157000,July,7/16/2016,2016,7/22/2016,Standard Class,AM-10360,OFF-PA-10001950,75051,189-00CA,Central,Alice McCarthy,Corporate,Texas,Grand Prairie,Office Supplies,Paper,2001.6,625.5,0,2001.6,625.5,1376.1
CA-2015-102281,October,10/12/2015,2015,10/14/2015,First Class,MP-17470,FUR-BO-10002613,10035,190-81CA,East,Mark Packer,Home Office,New York,New York City,Furniture,Bookcases,89913.6,11239.2,0,89913.6,11239.2,78674.4
CA-2015-102281,October,10/12/2015,2015,10/14/2015,First Class,MP-17470,TEC-PH-10001552,10035,191-81CA,East,Mark Packer,Home Office,New York,New York City,Technology,Phones,7176,2009.28,0,7176,2009.28,5166.72
CA-2015-102281,October,10/12/2015,2015,10/14/2015,First Class,MP-17470,OFF-PA-10000061,10035,192-81CA,East,Mark Packer,Home Office,New York,New York City,Office Supplies,Paper,5184,2488.32,0,5184,2488.32,2695.68
CA-2015-102281,October,10/12/2015,2015,10/14/2015,First Class,MP-17470,FUR-BO-10002545,10035,193-81CA,East,Mark Packer,Home Office,New York,New York City,Furniture,Bookcases,62635.2,4697.64,0,62635.2,4697.64,57937.56
CA-2015-102281,October,10/12/2015,2015,10/14/2015,First Class,MP-17470,OFF-AR-10003514,10035,194-81CA,East,Mark Packer,Home Office,New York,New York City,Office Supplies,Art,1990,656.7,0,1990,656.7,1333.3
CA-2015-131457,October,10/31/2015,2015,11/6/2015,Standard Class,MZ-17515,OFF-EN-10001509,92374,195-57CA,West,Mary Zewe,Corporate,California,Redlands,Office Supplies,Envelopes,1428,671.16,0,1428,671.16,756.84
CA-2014-140004,March,3/21/2014,2014,3/25/2014,Standard Class,CB-12025,OFF-AR-10004685,45011,196-04CA,East,Cassandra Brandow,Consumer,Ohio,Hamilton,Office Supplies,Art,740.8,120.38,0,740.8,120.38,620.42
CA-2014-140004,March,3/21/2014,2014,3/25/2014,Standard Class,CB-12025,OFF-AR-10004027,45011,197-04CA,East,Cassandra Brandow,Consumer,Ohio,Hamilton,Office Supplies,Art,604.8,158.76,0,604.8,158.76,446.04
CA-2017-107720,November,11/6/2017,2017,11/13/2017,Standard Class,VM-21685,OFF-ST-10001414,7090,198-20CA,East,Valerie Mitchum,Home Office,New Jersey,Westfield,Office Supplies,Storage,4626,1202.76,0,4626,1202.76,3423.24
US-2017-124303,July,7/6/2017,2017,7/13/2017,Standard Class,FH-14365,OFF-BI-10000343,19120,199-03US,East,Fred Hopkins,Corporate,Pennsylvania,Philadelphia,Office Supplies,Binders,294.6,-225.86,0,294.6,-225.86,520.46
US-2017-124303,July,7/6/2017,2017,7/13/2017,Standard Class,FH-14365,OFF-PA-10002749,19120,200-03US,East,Fred Hopkins,Corporate,Pennsylvania,Philadelphia,Office Supplies,Paper,1605.6,582.03,0,1605.6,582.03,1023.57
CA-2017-105074,June,6/24/2017,2017,6/29/2017,Standard Class,MB-17305,OFF-PA-10002666,44312,201-74CA,East,Maria Bertelson,Consumer,Ohio,Akron,Office Supplies,Paper,2174.4,679.5,0,2174.4,679.5,1494.9
CA-2014-133690,August,8/3/2014,2014,8/5/2014,First Class,BS-11755,FUR-TA-10004289,80219,202-90CA,West,Bruce Stewart,Consumer,Colorado,Denver,Furniture,Tables,21875,-16187.5,21875,0,0,0
CA-2014-133690,August,8/3/2014,2014,8/5/2014,First Class,BS-11755,OFF-AP-10003622,80219,203-90CA,West,Bruce Stewart,Consumer,Colorado,Denver,Office Supplies,Appliances,260,29.25,260,0,0,0
US-2017-116701,December,12/17/2017,2017,12/21/2017,Second Class,LC-17140,OFF-AP-10003217,75220,204-01US,Central,Logan Currie,Consumer,Texas,Dallas,Office Supplies,Appliances,6628.4,-17896.68,0,6628.4,-17896.68,24525.08
CA-2017-126382,June,6/3/2017,2017,6/7/2017,Standard Class,HK-14890,FUR-FU-10002960,37064,205-82CA,South,Heather Kirkland,Corporate,Tennessee,Franklin,Furniture,Furnishings,3516.8,967.12,0,3516.8,967.12,2549.68
CA-2017-108329,December,12/9/2017,2017,12/14/2017,Standard Class,LE-16810,TEC-PH-10001918,90604,206-29CA,West,Laurel Elliston,Consumer,California,Whittier,Technology,Phones,44476.8,4447.68,0,44476.8,4447.68,40029.12
CA-2017-135860,December,12/1/2017,2017,12/7/2017,Standard Class,JH-15985,OFF-ST-10000642,48601,207-60CA,Central,Joseph Holt,Consumer,Michigan,Saginaw,Office Supplies,Storage,8392,587.44,0,8392,587.44,7804.56
CA-2017-135860,December,12/1/2017,2017,12/7/2017,Standard Class,JH-15985,TEC-PH-10001700,48601,208-60CA,Central,Joseph Holt,Consumer,Michigan,Saginaw,Technology,Phones,13198,3563.46,0,13198,3563.46,9634.54
CA-2017-135860,December,12/1/2017,2017,12/7/2017,Standard Class,JH-15985,OFF-BI-10003274,48601,209-60CA,Central,Joseph Holt,Consumer,Michigan,Saginaw,Office Supplies,Binders,1592,748.24,0,1592,748.24,843.76
CA-2017-135860,December,12/1/2017,2017,12/7/2017,Standard Class,JH-15985,OFF-FA-10000134,48601,210-60CA,Central,Joseph Holt,Consumer,Michigan,Saginaw,Office Supplies,Fasteners,5229,1620.99,0,5229,1620.99,3608.01
CA-2017-135860,December,12/1/2017,2017,12/7/2017,Standard Class,JH-15985,OFF-ST-10001522,48601,211-60CA,Central,Joseph Holt,Consumer,Michigan,Saginaw,Office Supplies,Storage,9199,367.96,0,9199,367.96,8831.04
CA-2015-101007,February,2/9/2015,2015,2/13/2015,Second Class,MS-17980,TEC-AC-10001266,75220,212-07CA,Central,Michael Stewart,Corporate,Texas,Dallas,Technology,Accessories,2080,650,0,2080,650,1430
CA-2015-146262,January,1/2/2015,2015,1/9/2015,Standard Class,VW-21775,OFF-LA-10004544,44256,213-62CA,East,Victoria Wilson,Corporate,Ohio,Medina,Office Supplies,Labels,2368,888,2368,0,0,0
CA-2015-146262,January,1/2/2015,2015,1/9/2015,Standard Class,VW-21775,FUR-BO-10004695,44256,214-62CA,East,Victoria Wilson,Corporate,Ohio,Medina,Furniture,Bookcases,45245,-24432.3,45245,0,0,0
